종목코드,유동자산,자산총계,유동부채,부채총계,결산기준일
72130,42948184779.0,60770695992.0,8623052025.0,11156610815.0,2021-09-30
220,103978439939.0,195642653700.0,27333314105.0,63545628505.0,2021-09-30
340930,75020450105.0,90280376053.0,42276467966.0,44176277459.0,2021-09-30
23410,3930900350086.0,5255342579331.0,4062823096761.0,4388332769055.0,2021-09-30
84370,219699244267.0,367419107015.0,56074082398.0,66264805080.0,2021-09-30
179900,41545901361.0,92376005574.0,30881180979.0,32635498640.0,2021-09-30
263050,81648608934.0,119956695831.0,35082101576.0,39473727652.0,2021-09-30
100,1206172164809.0,2458062644746.0,386008075280.0,547750039272.0,2021-09-30
8730,257627498223.0,653872466501.0,161483167958.0,312356060158.0,2021-09-30
8250,108668665901.0,414796657990.0,129436383531.0,219633227397.0,2021-09-30
302430,49700293850.0,66923448037.0,12933540457.0,13417770359.0,2021-09-30
214320,1546026723629.0,2030667548610.0,989585200267.0,1210144317544.0,2021-09-30
73490,74572065127.0,125341060267.0,15245418610.0,17018910140.0,2021-09-30
215790,66312299803.0,122911586765.0,32278547043.0,33872655145.0,2021-09-30
246960,14607478195.0,33533050412.0,430259206.0,21650461660.0,2021-09-30
88390,68252745598.0,246935121794.0,33945390609.0,78357422292.0,2021-09-30
272290,285716914835.0,445782196668.0,129252006100.0,161408084601.0,2021-09-30
41520,184256868282.0,262198899574.0,41598756553.0,51120977628.0,2021-09-30
54210,317132479283.0,523776185193.0,302672806970.0,321839117584.0,2021-09-30
139480,5711451905250.0,27248196062119.0,8151719383880.0,15339620077068.0,2021-09-30
7660,277824815278.0,423023645790.0,323476699055.0,363861057488.0,2021-09-30
5950,666994399767.0,1184697097474.0,529659854973.0,808405817890.0,2021-09-30
47560,99713013926.0,175044902436.0,44442881917.0,85200466362.0,2021-09-30
93230,150821444338.0,386937979792.0,171480595399.0,182798052221.0,2021-09-30
102710,205198069894.0,536877002801.0,150441617315.0,198883720632.0,2021-09-30
66980,101072687058.0,234619760655.0,121358517098.0,137766647008.0,2021-09-30
74610,57211100589.0,119137076671.0,28825095674.0,30285441706.0,2021-09-30
95190,53140802074.0,186232716763.0,50180009352.0,96501787913.0,2021-09-30
91120,178804021808.0,372005303784.0,77090567934.0,138245316486.0,2021-09-30
102460,180844192035.0,472896808407.0,44047089041.0,229095249837.0,2021-09-30
39030,352811450461.0,547653212742.0,71650499340.0,73722742559.0,2021-09-30
294090,39148197874.0,61997003445.0,3215105966.0,39546230665.0,2021-09-30
181340,46609519029.0,63866156126.0,41501984126.0,47426365020.0,2021-09-30
353810,89574117233.0,122155047517.0,63750815548.0,82044976258.0,2021-09-30
99750,35086069466.0,57509052923.0,17701023000.0,23539656442.0,2021-12-31
35810,1124794458103.0,2255503175005.0,960490053998.0,1348831128205.0,2021-09-30
92130,66631356768.0,74609952692.0,10794448759.0,10984152149.0,2021-09-30
96040,66727024885.0,120896628630.0,39957625028.0,40010663136.0,2021-09-30
760,56471991350.0,274742011740.0,33203003570.0,41600897656.0,2021-09-30
14990,61185366206.0,117385596648.0,85204569521.0,96270898972.0,2021-09-30
41830,111626749016.0,197234675304.0,17625707538.0,21894921065.0,2021-09-30
60150,153149861785.0,483887768632.0,96573555129.0,148357044238.0,2021-09-30
6490,42504013663.0,105244028656.0,41154712069.0,43028719365.0,2021-09-30
37330,160143064256.0,486886970469.0,241255079877.0,272030111303.0,2021-09-30
23800,167792948133.0,522679085199.0,227669766140.0,323731563428.0,2021-09-30
34590,134520348487.0,326774896674.0,55739365109.0,138149295335.0,2021-09-30
216050,179568218366.0,192180744846.0,104359041321.0,107788379258.0,2021-09-30
49070,479641306701.0,820488354967.0,176262554914.0,194674628742.0,2021-09-30
119610,120288539593.0,220740256123.0,35321724884.0,51642355344.0,2021-09-30
129260,181199393782.0,389118012726.0,137995772265.0,181348776728.0,2021-09-30
35080,980247344642.0,1574370045091.0,867906266408.0,985421444570.0,2021-09-30
51370,168569135003.0,357207202346.0,176878382500.0,187298170481.0,2021-09-30
64290,80446286851.0,96911712714.0,42608006606.0,48038360866.0,2021-09-30
189300,143769764129.0,239471291414.0,46803808414.0,81637926020.0,2021-09-30
150840,26809143780.0,45952082539.0,13576566041.0,15060900158.0,2021-09-30
48530,126287755025.0,149483701357.0,32719981972.0,50600762795.0,2021-09-30
23810,149447756869.0,346323285443.0,178380024450.0,223489083155.0,2021-09-30
115310,77540048904.0,96881869750.0,3404396749.0,4243335099.0,2021-09-30
71200,93666906781.0,127660718797.0,23703728188.0,26203530610.0,2021-09-30
249420,314268596003.0,697833906328.0,232617816840.0,446747250183.0,2021-09-30
230,378878476177.0,918623837509.0,409676557562.0,635952384043.0,2021-09-30
13360,192886312816.0,371581601744.0,142320852949.0,262323540168.0,2021-09-30
3200,483649366447.0,1046254435395.0,164202621783.0,271842947879.0,2021-09-30
7570,187024515170.0,478922046237.0,187678087780.0,215584493295.0,2021-09-30
8500,18474152696.0,41495449375.0,8749563886.0,19249563886.0,2021-09-30
81000,528378030831.0,635837689067.0,69958624058.0,102018503197.0,2021-09-30
20760,32471371412.0,126535362166.0,70717932619.0,95601925639.0,2021-09-30
20150,476643791194.0,1163638973462.0,137742713479.0,255329641688.0,2021-09-30
103590,409762791967.0,892949179774.0,384910536937.0,571305816677.0,2021-09-30
94820,81673665910.0,162105622304.0,35581082337.0,54462301058.0,2021-09-30
15860,982699846090.0,1659038602898.0,544528894716.0,776796117605.0,2021-09-30
226320,361405753726.0,498276900915.0,35376794193.0,37408893796.0,2021-09-30
43910,40607540706.0,81579207180.0,27087224726.0,32497600122.0,2021-09-30
289220,25727207278.0,40806777609.0,8859231054.0,10130631378.0,2021-09-30
33240,237393022049.0,414121290703.0,116033193381.0,117988347564.0,2021-09-30
950,234376556372.0,380127724774.0,218309451025.0,239354439311.0,2021-09-30
40420,25265673889.0,106702377383.0,34166560059.0,37352821701.0,2021-09-30
95700,51728197751.0,750562776196.0,29660779297.0,78177160363.0,2021-09-30
72520,17939283007.0,136192768620.0,24705028355.0,33012139142.0,2021-09-30
122310,66535566660.0,93198355861.0,17811998838.0,19014472661.0,2021-09-30
123330,33113363924.0,49433249230.0,17093617600.0,27387446612.0,2021-09-30
159580,55371519275.0,109345824026.0,26837630162.0,33189368682.0,2021-09-30
79370,326921860023.0,545723342840.0,239325131289.0,293491068020.0,2021-09-30
54950,91166546277.0,206215461835.0,59164606027.0,62902655087.0,2021-09-30
90470,85331846113.0,172053348014.0,31702781987.0,51895483239.0,2021-09-30
287410,46012312213.0,58480794206.0,14548114784.0,23116652253.0,2021-09-30
137950,126257339604.0,300620150105.0,128117699632.0,180902385866.0,2021-09-30
204270,212665175222.0,607420369013.0,138143695849.0,215114658735.0,2021-09-30
194370,357552852241.0,548989222772.0,337536482340.0,369110053405.0,2021-09-30
126880,125537424371.0,201576529567.0,84827291724.0,94754832321.0,2021-09-30
322510,13639953096.0,42300034075.0,3519389004.0,17823933337.0,2021-09-30
25620,29659378727.0,106148243977.0,22231791151.0,23838827656.0,2021-09-30
36420,622720658362.0,2221532276874.0,656317745436.0,1498190179323.0,2021-09-30
30000,1879544892279.0,2372300508199.0,1106747618260.0,1269508270923.0,2021-09-30
271980,309191312316.0,441753633025.0,232285399991.0,258711566686.0,2021-09-30
1560,57585225153.0,106180127809.0,11055040693.0,16494493486.0,2021-09-30
2620,373717111410.0,908098711329.0,314083103034.0,394745767605.0,2021-09-30
80220,170871249010.0,224389967769.0,83227284407.0,89263293262.0,2021-09-30
89590,192758914059.0,1072546758373.0,639793487121.0,1074997099748.0,2021-09-30
229000,30283766625.0,64878256488.0,22919633853.0,24134343135.0,2021-09-30
82270,41628800780.0,168060317726.0,13496990597.0,16307631135.0,2021-09-30
64800,168477354298.0,229274067268.0,34985250844.0,60837162452.0,2021-09-30
4910,101875397733.0,355487037231.0,83319612699.0,162812523274.0,2021-09-30
480,382626630047.0,1331704021456.0,396404373428.0,535758513689.0,2021-09-30
34940,50131142142.0,85041371532.0,23961209477.0,32622993767.0,2021-09-30
67000,72858265472.0,238318521358.0,61264266388.0,137634900893.0,2021-09-30
185750,708377503177.0,1080040166911.0,341405360410.0,513094121914.0,2021-09-30
63160,98912618844.0,295581825168.0,58164963852.0,133740333294.0,2021-09-30
1630,433042603544.0,1343027578734.0,304793717107.0,502266967044.0,2021-09-30
33340,71841646325.0,107251429388.0,22829994454.0,35964215067.0,2021-09-30
36930,183471032541.0,604246789676.0,185154094078.0,323724170028.0,2021-09-30
44380,50654818322.0,64084237957.0,15514413205.0,21001970059.0,2021-09-30
239340,41337497769.0,51952895742.0,5857313142.0,17697237818.0,2021-09-30
72020,42809642196.0,112907365319.0,12309185631.0,20789669218.0,2021-09-30
228760,121348935522.0,179301771070.0,1831239742.0,65613932868.0,2021-09-30
314130,90433075075.0,101643370862.0,3015808682.0,5496367014.0,2021-09-30
13890,608636427388.0,957519010165.0,394555347087.0,492061630411.0,2021-09-30
43610,153124244142.0,285580840697.0,114563398299.0,121468534376.0,2021-09-30
51160,144921897175.0,189720201641.0,64017866847.0,101181182851.0,2021-09-30
119850,78447119702.0,161206469249.0,44529349476.0,47752002774.0,2021-09-30
65060,107844955219.0,242695793802.0,96098907588.0,100907130634.0,2021-09-30
13870,246178023554.0,509496793247.0,205950173244.0,272532409552.0,2021-09-30
71320,319574663752.0,6023115848210.0,829744017026.0,4201344040365.0,2021-09-30
35000,432500649543.0,471936085606.0,312911291483.0,323327481194.0,2021-09-30
115450,34632489329.0,115954627660.0,20473558579.0,24326975894.0,2021-09-30
88790,76428209539.0,130257443082.0,31861199747.0,33138916706.0,2021-09-30
18120,60433714907.0,96555701900.0,15546199148.0,16408532011.0,2021-09-30
36890,231340492019.0,341470454200.0,166256078786.0,179921002173.0,2021-09-30
3780,30733896960.0,75186557566.0,20578434559.0,28539310416.0,2021-09-30
10640,10843077133.0,45494003632.0,7512282913.0,17542383171.0,2021-09-30
100250,138295541179.0,556778728362.0,105165483127.0,167549508126.0,2021-09-30
11000,58244111240.0,139379005200.0,39395790068.0,48160500821.0,2021-09-30
85660,546170115651.0,1409767752660.0,348992741377.0,670767834523.0,2021-09-30
9310,485353994794.0,780758916570.0,635865429527.0,692421201389.0,2021-09-30
4650,50427628523.0,190571933109.0,49224335445.0,53140777281.0,2021-09-30
311690,36067397081.0,65233597818.0,29329021145.0,42981745810.0,2021-09-30
278280,218855922500.0,361905006692.0,45712967373.0,68099212426.0,2021-09-30
96240,78885709794.0,222809863814.0,79546271639.0,113371902198.0,2021-09-30
33250,19446920630.0,76657832534.0,26358172104.0,43037022088.0,2021-03-31
47820,118615364593.0,396396425520.0,79315293380.0,122661861764.0,2021-09-30
94360,24498393844.0,43108935545.0,4534818463.0,8122577132.0,2021-09-30
284620,26694614051.0,31127350978.0,25425423133.0,27260635122.0,2021-09-30
35720,6997715566726.0,18231233319577.0,4447403963455.0,7326065756902.0,2021-09-30
293490,1306162679470.0,2623327392813.0,322540684764.0,1090477023022.0,2021-09-30
42000,97919027395.0,391355436697.0,75779669836.0,123287284640.0,2021-09-30
180400,7341825555.0,32238647100.0,4645646756.0,6733339431.0,2021-09-30
50110,215990719113.0,340141440984.0,183855456563.0,225799327571.0,2021-09-30
109070,15332430021.0,28868746363.0,13197508582.0,19285052950.0,2021-09-30
78340,723623475679.0,1792285794333.0,147725068426.0,411405605518.0,2021-09-30
263700,85377360280.0,203260036162.0,17009708394.0,90567256404.0,2021-09-30
214370,140031876775.0,219398499920.0,7168487075.0,14158211144.0,2021-09-30
1620,203190428548.0,560796234279.0,282692361203.0,367769576165.0,2021-09-30
192250,57437939523.0,82480751618.0,12131310480.0,12816143018.0,2021-09-30
29460,372229887857.0,868517943981.0,102236425966.0,191182166909.0,2021-09-30
2380,3987358118748.0,13455723258396.0,3245584251915.0,7935874518694.0,2021-09-30
9070,152780248324.0,485667055162.0,119929072326.0,260608671509.0,2021-09-30
93320,92081948414.0,153246927841.0,15651864779.0,29436228188.0,2021-09-30
105330,62508925229.0,155970053324.0,31561566139.0,90783631374.0,2021-09-30
83550,93067283713.0,174110341426.0,35705080491.0,49342102924.0,2021-09-30
32500,257282758539.0,378566033129.0,113101032592.0,123597900753.0,2021-09-30
145270,11195167213.0,228363885989.0,106019165665.0,149381229465.0,2021-09-30
30200,11897350000000.0,35831175000000.0,9381320000000.0,19733689000000.0,2021-09-30
53210,377275508184.0,1225414616383.0,234483494460.0,444278935826.0,2021-09-30
33780,6776400990520.0,11949304819219.0,2089582874988.0,2524414534325.0,2021-09-30
64820,38868483355.0,3108608684361.0,149040293657.0,2850937964036.0,2021-09-30
42040,25625490253.0,160494486195.0,30221203729.0,35248758620.0,2021-09-30
274090,60667918831.0,115533139331.0,27650626783.0,80525627433.0,2021-09-30
89010,236477318812.0,427438437865.0,246098189535.0,290065256933.0,2021-09-30
52400,1648044631569.0,1715920460842.0,1585881629415.0,1588671772703.0,2021-09-30
46070,110138889862.0,363645316903.0,114771981588.0,339154434617.0,2021-09-30
104540,62259131457.0,97633473044.0,20026202791.0,45612909790.0,2021-09-30
27050,44171298638.0,117360544016.0,24931616713.0,35454705142.0,2021-09-30
290510,163389595405.0,467143142067.0,129325305674.0,162696290327.0,2021-09-30
7810,552522160975.0,988712136105.0,336089149910.0,374577504446.0,2021-09-30
123410,206250832768.0,395352548507.0,185415756426.0,254209420134.0,2021-09-30
49430,93703134722.0,195720521191.0,13798708139.0,19311178533.0,2021-09-30
183300,144107551908.0,363113496057.0,72681637956.0,153751725928.0,2021-09-30
41960,42801740854.0,116999459005.0,25006894448.0,42662421242.0,2021-09-30
192820,813211443388.0,1419117490457.0,752382833007.0,960409701503.0,2021-09-30
44820,271531746237.0,948825503136.0,414928992410.0,601459727973.0,2021-09-30
222040,151118717731.0,308106878569.0,191243000484.0,247906122382.0,2021-09-30
241710,178936196141.0,388228815086.0,129559372482.0,195656268501.0,2021-09-30
5420,200773137558.0,683444420423.0,235970674092.0,378605028771.0,2021-09-30
69110,67195082254.0,141896360424.0,101927005224.0,107335355018.0,2021-09-30
71950,31769575260.0,75405199790.0,48230237581.0,52600187241.0,2021-09-30
166480,79246780884.0,139351192096.0,71986524397.0,80035694494.0,2021-09-30
2020,1436562666443.0,3921535093704.0,1921556419514.0,2854662776554.0,2021-09-30
3070,1136390193910.0,2508172624861.0,1285289149802.0,1900603061188.0,2021-09-30
102940,96567650706.0,238308020033.0,129880490653.0,172558399642.0,2021-09-30
120110,2130397205440.0,5381889805133.0,1941495328307.0,2841166272939.0,2021-09-30
138490,163041471957.0,364278479173.0,94434751578.0,145276118861.0,2021-09-30
21240,1084844681714.0,3692424800731.0,1263219239240.0,1885942308334.0,2021-09-30
33290,259866560044.0,571475055606.0,102924594156.0,146811562692.0,2021-09-30
56360,86389671111.0,149545430056.0,24919500193.0,27585188914.0,2021-09-30
282880,98714660933.0,161243107216.0,41375848423.0,46995283182.0,2021-09-30
52330,153682583968.0,338498925639.0,34671881186.0,41018357233.0,2021-09-30
322780,68295718787.0,112268578837.0,26926460452.0,62988964571.0,2021-09-30
200130,236121684873.0,500547065019.0,107330785165.0,131632509977.0,2021-09-30
31820,161518951033.0,227004113804.0,80312570616.0,85839955703.0,2021-09-30
294570,125996648965.0,215931091622.0,76199658307.0,85025820419.0,2021-09-30
192400,382657329031.0,1040238142603.0,127542262327.0,175869101420.0,2021-09-30
284740,285933666132.0,852368819796.0,154470721478.0,179231159101.0,2021-09-30
317690,41803103378.0,49851558878.0,2076532888.0,4725553505.0,2021-09-30
40350,17155565152.0,85456560904.0,24433319256.0,27800218126.0,2021-09-30
115180,41319657945.0,45047179630.0,3795200450.0,5455675475.0,2021-09-30
182360,38607643138.0,67561395243.0,16904749511.0,23317630474.0,2021-09-30
5740,229941983292.0,1104779020002.0,361925896709.0,601427229469.0,2021-09-30
259960,4441208292953.0,5304174902803.0,574126444208.0,784173108263.0,2021-09-30
114120,41472120973.0,65973643294.0,29892897388.0,30022138587.0,2021-09-30
110790,215871125240.0,366015965305.0,90857504674.0,91994793709.0,2021-09-30
83790,153468843790.0,311060953343.0,63549269887.0,102799090952.0,2021-09-30
45520,53512790292.0,117564012748.0,37093124449.0,71184859934.0,2021-09-30
214150,92337833279.0,173655542057.0,19161166330.0,19602026471.0,2021-09-30
237880,121808404111.0,238734517941.0,60787159656.0,71595696063.0,2021-09-30
139670,25087859533.0,27320682515.0,992235829.0,2193818369.0,2021-09-30
20120,56903915336.0,245063083471.0,37831109363.0,41279265348.0,2021-09-30
54780,35196230646.0,63440969256.0,21500567447.0,21893428444.0,2021-09-30
65130,377430952080.0,651709215793.0,263009417779.0,295681945600.0,2021-09-30
14580,110836975953.0,306471735813.0,54232301118.0,84966220515.0,2021-09-30
15890,232498273957.0,548905597933.0,141083705467.0,185613661263.0,2021-09-30
6890,58388042877.0,152213515798.0,8934315116.0,17307258189.0,2021-09-30
23160,237697890759.0,488525727165.0,22826785988.0,44537721677.0,2021-09-30
3240,2042316929348.0,4769154847099.0,529641335119.0,931802753048.0,2021-09-30
11280,140468939853.0,590733757783.0,190627254947.0,245474878108.0,2021-09-30
4100,186595303387.0,446485671458.0,269743083873.0,345654864105.0,2021-09-30
9410,2631803415992.0,4091108586327.0,2312756766796.0,3390506037801.0,2021-09-30
7980,436831409920.0,774658358499.0,375676203543.0,624051625519.0,2021-09-30
191420,24951547712.0,49661619957.0,1654185758.0,1783099558.0,2021-09-30
66700,93420805923.0,360233170534.0,69802518342.0,117015372366.0,2021-09-30
95610,206900881665.0,327987810819.0,43299572164.0,47485369292.0,2021-09-30
55490,66558176732.0,173470304035.0,22536130285.0,46391105812.0,2021-09-30
89030,221346666600.0,494214683835.0,134999717419.0,269220399383.0,2021-09-30
54450,89160670875.0,200991737815.0,42284146242.0,101252811213.0,2021-09-30
78000,68885504430.0,112208180214.0,4595052207.0,6617396409.0,2021-09-30
200230,39465586955.0,184585532893.0,95612589024.0,97034651662.0,2021-09-30
214420,68257963885.0,200774712061.0,85521432769.0,126182349501.0,2021-09-30
51360,195183190789.0,311790145141.0,117932852691.0,124342275213.0,2021-09-30
108230,246054113980.0,454078510400.0,71456620709.0,77143872379.0,2021-09-30
26150,108400958456.0,192922041543.0,61337792470.0,85651675714.0,2021-09-30
340570,51630256832.0,97281592128.0,10322890297.0,12112843358.0,2021-09-30
277880,67806578948.0,92275709053.0,26855735195.0,63744358019.0,2021-09-30
